#HEADER,2017-06-01 09:15:25, Logfile newly created as 'background-darkness-CPS.log'
#LOGGING with cycle 1.0 sec, and mode 'CPS', using device 'GMC-300E Plus v4.20'
   4212,2017-06-01 10:26:08, 0
   4213,2017-06-01 10:26:09, 120
   4214,2017-06-01 10:26:10, 120
   4215,2017-06-01 10:26:11, 0
   4216,2017-06-01 10:26:12, 0
   4217,2017-06-01 10:26:13, 120
   4218,2017-06-01 10:26:14, 0
   4219,2017-06-01 10:26:15, 0
   4220,2017-06-01 10:26:16, 0
   4221,2017-06-01 10:26:17, 0
   4222,2017-06-01 10:26:18, 0
   4223,2017-06-01 10:26:19, 60
   4224,2017-06-01 10:26:20, 0
   4225,2017-06-01 10:26:21, 0
   4226,2017-06-01 10:26:22, 0
   4227,2017-06-01 10:26:23, 0
   4228,2017-06-01 10:26:24, 0
   4229,2017-06-01 10:26:25, 60
   4230,2017-06-01 10:26:26, 0
   4231,2017-06-01 10:26:27, 0
   4232,2017-06-01 10:26:28, 0
   4233,2017-06-01 10:26:29, 0
   4234,2017-06-01 10:26:30, 0
   4235,2017-06-01 10:26:31, 60
   4236,2017-06-01 10:26:32, 60
   4237,2017-06-01 10:26:33, 0
   4238,2017-06-01 10:26:34, 120
   4239,2017-06-01 10:26:35, 0
   4240,2017-06-01 10:26:36, 60
   4241,2017-06-01 10:26:37, 120
   4242,2017-06-01 10:26:38, 0
   4243,2017-06-01 10:26:39, 0
   4244,2017-06-01 10:26:40, 120
   4245,2017-06-01 10:26:41, 0
   4246,2017-06-01 10:26:42, 0
   4247,2017-06-01 10:26:43, 60
   4248,2017-06-01 10:26:44, 0
   4249,2017-06-01 10:26:45, 0
   4250,2017-06-01 10:26:46, 0
   4251,2017-06-01 10:26:47, 60
   4252,2017-06-01 10:26:48, 0
   4253,2017-06-01 10:26:49, 0
   4254,2017-06-01 10:26:50, 0
   4255,2017-06-01 10:26:51, 60
   4256,2017-06-01 10:26:52, 0
   4257,2017-06-01 10:26:53, 0
   4258,2017-06-01 10:26:54, 0
   4259,2017-06-01 10:26:55, 60
   4260,2017-06-01 10:26:56, 0
   4261,2017-06-01 10:26:57, 60
   4262,2017-06-01 10:26:58, 60
   4263,2017-06-01 10:26:59, 0
   4264,2017-06-01 10:27:00, 0
   4265,2017-06-01 10:27:01, 0
   4266,2017-06-01 10:27:02, 0
   4267,2017-06-01 10:27:03, 0
   4268,2017-06-01 10:27:04, 60
   4269,2017-06-01 10:27:05, 0
   4270,2017-06-01 10:27:06, 0
   4271,2017-06-01 10:27:07, 0
   4272,2017-06-01 10:27:08, 0
   4273,2017-06-01 10:27:09, 60
   4274,2017-06-01 10:27:10, 60
   4275,2017-06-01 10:27:11, 0
   4276,2017-06-01 10:27:12, 0
   4277,2017-06-01 10:27:13, 60
   4278,2017-06-01 10:27:14, 60
   4279,2017-06-01 10:27:15, 60
   4280,2017-06-01 10:27:16, 120
   4281,2017-06-01 10:27:17, 0
   4282,2017-06-01 10:27:18, 60
   4283,2017-06-01 10:27:19, 0
   4284,2017-06-01 10:27:20, 0
   4285,2017-06-01 10:27:21, 0
   4286,2017-06-01 10:27:22, 0
   4287,2017-06-01 10:27:23, 0
   4288,2017-06-01 10:27:24, 60
   4289,2017-06-01 10:27:25, 0
   4290,2017-06-01 10:27:26, 60
   4291,2017-06-01 10:27:27, 0
   4292,2017-06-01 10:27:28, 0
   4293,2017-06-01 10:27:29, 0
   4294,2017-06-01 10:27:30, 0
   4295,2017-06-01 10:27:31, 0
   4296,2017-06-01 10:27:32, 0
   4297,2017-06-01 10:27:33, 0
   4298,2017-06-01 10:27:34, 60
   4299,2017-06-01 10:27:35, 0
   4300,2017-06-01 10:27:36, 0
   4301,2017-06-01 10:27:37, 0
   4302,2017-06-01 10:27:38, 0
   4303,2017-06-01 10:27:39, 60
   4304,2017-06-01 10:27:40, 0
   4305,2017-06-01 10:27:41, 60
   4306,2017-06-01 10:27:42, 0
   4307,2017-06-01 10:27:43, 120
   4308,2017-06-01 10:27:44, 0
   4309,2017-06-01 10:27:45, 0
   4310,2017-06-01 10:27:46, 0
   4311,2017-06-01 10:27:47, 0
   4312,2017-06-01 10:27:48, 60
   4313,2017-06-01 10:27:49, 0
   4314,2017-06-01 10:27:50, 0
   4315,2017-06-01 10:27:51, 60
   4316,2017-06-01 10:27:52, 60
   4317,2017-06-01 10:27:53, 0
   4318,2017-06-01 10:27:54, 0
   4319,2017-06-01 10:27:55, 60
   4320,2017-06-01 10:27:56, 0
   4321,2017-06-01 10:27:57, 60
   4322,2017-06-01 10:27:58, 0
   4323,2017-06-01 10:27:59, 0
   4324,2017-06-01 10:28:00, 0
   4325,2017-06-01 10:28:01, 0
   4326,2017-06-01 10:28:02, 60
   4327,2017-06-01 10:28:03, 0
   4328,2017-06-01 10:28:04, 0
   4329,2017-06-01 10:28:05, 0
   4330,2017-06-01 10:28:06, 0
   4331,2017-06-01 10:28:07, 0
   4332,2017-06-01 10:28:08, 0
   4333,2017-06-01 10:28:09, 0
   4334,2017-06-01 10:28:10, 0
   4335,2017-06-01 10:28:11, 60
   4336,2017-06-01 10:28:12, 60
   4337,2017-06-01 10:28:13, 60
   4338,2017-06-01 10:28:14, 60
   4339,2017-06-01 10:28:15, 0
   4340,2017-06-01 10:28:16, 0
   4341,2017-06-01 10:28:17, 0
   4342,2017-06-01 10:28:18, 60
   4343,2017-06-01 10:28:19, 0
   4344,2017-06-01 10:28:20, 120
   4345,2017-06-01 10:28:21, 0
   4346,2017-06-01 10:28:22, 0
   4347,2017-06-01 10:28:23, 0
   4348,2017-06-01 10:28:24, 60
   4349,2017-06-01 10:28:25, 60
   4350,2017-06-01 10:28:26, 0
   4351,2017-06-01 10:28:27, 60
   4352,2017-06-01 10:28:28, 0
   4353,2017-06-01 10:28:29, 0
   4354,2017-06-01 10:28:30, 0
   4355,2017-06-01 10:28:31, 0
   4356,2017-06-01 10:28:32, 0
   4357,2017-06-01 10:28:33, 0
   4358,2017-06-01 10:28:34, 0
   4359,2017-06-01 10:28:35, 60
   4360,2017-06-01 10:28:36, 60
   4361,2017-06-01 10:28:37, 0
   4362,2017-06-01 10:28:38, 0
   4363,2017-06-01 10:28:39, 0
   4364,2017-06-01 10:28:40, 0
   4365,2017-06-01 10:28:41, 0
   4366,2017-06-01 10:28:42, 60
   4367,2017-06-01 10:28:43, 0
   4368,2017-06-01 10:28:44, 60
   4369,2017-06-01 10:28:45, 60
   4370,2017-06-01 10:28:46, 0
   4371,2017-06-01 10:28:47, 0
   4372,2017-06-01 10:28:48, 60
   4373,2017-06-01 10:28:49, 60
   4374,2017-06-01 10:28:50, 0
   4375,2017-06-01 10:28:51, 0
   4376,2017-06-01 10:28:52, 0
   4377,2017-06-01 10:28:53, 0
   4378,2017-06-01 10:28:54, 60
   4379,2017-06-01 10:28:55, 0
   4380,2017-06-01 10:28:56, 0
   4381,2017-06-01 10:28:57, 0
   4382,2017-06-01 10:28:58, 0
   4383,2017-06-01 10:28:59, 60
   4384,2017-06-01 10:29:00, 0
   4385,2017-06-01 10:29:01, 0
   4386,2017-06-01 10:29:02, 0
   4387,2017-06-01 10:29:03, 0
   4388,2017-06-01 10:29:04, 0
   4389,2017-06-01 10:29:05, 0
   4390,2017-06-01 10:29:06, 0
   4391,2017-06-01 10:29:07, 0
   4392,2017-06-01 10:29:08, 120
   4393,2017-06-01 10:29:09, 60
   4394,2017-06-01 10:29:10, 0
   4395,2017-06-01 10:29:11, 0
   4396,2017-06-01 10:29:12, 60
   4397,2017-06-01 10:29:13, 0
   4398,2017-06-01 10:29:14, 0
   4399,2017-06-01 10:29:15, 0
   4400,2017-06-01 10:29:16, 0
   4401,2017-06-01 10:29:17, 60
   4402,2017-06-01 10:29:18, 0
   4403,2017-06-01 10:29:19, 0
   4404,2017-06-01 10:29:20, 0
   4405,2017-06-01 10:29:21, 0
   4406,2017-06-01 10:29:22, 0
   4407,2017-06-01 10:29:23, 0
   4408,2017-06-01 10:29:24, 0
   4409,2017-06-01 10:29:25, 120
   4410,2017-06-01 10:29:26, 0
   4411,2017-06-01 10:29:27, 0
   4412,2017-06-01 10:29:28, 60
   4413,2017-06-01 10:29:29, 0
   4414,2017-06-01 10:29:30, 60
   4415,2017-06-01 10:29:31, 0
   4416,2017-06-01 10:29:32, 0
   4417,2017-06-01 10:29:33, 0
   4418,2017-06-01 10:29:34, 120
   4419,2017-06-01 10:29:35, 0
   4420,2017-06-01 10:29:36, 60
   4421,2017-06-01 10:29:37, 0
   4422,2017-06-01 10:29:38, 0
   4423,2017-06-01 10:29:39, 0
   4424,2017-06-01 10:29:40, 60
   4425,2017-06-01 10:29:41, 0
   4426,2017-06-01 10:29:42, 0
   4427,2017-06-01 10:29:43, 60
   4428,2017-06-01 10:29:44, 0
   4429,2017-06-01 10:29:45, 0
   4430,2017-06-01 10:29:46, 0
   4431,2017-06-01 10:29:47, 120
   4432,2017-06-01 10:29:48, 60
   4433,2017-06-01 10:29:49, 60
   4434,2017-06-01 10:29:50, 0
   4435,2017-06-01 10:29:51, 0
   4436,2017-06-01 10:29:52, 0
   4437,2017-06-01 10:29:53, 0
   4438,2017-06-01 10:29:54, 0
   4439,2017-06-01 10:29:55, 0
   4440,2017-06-01 10:29:56, 0
   4441,2017-06-01 10:29:57, 120
   4442,2017-06-01 10:29:58, 60
   4443,2017-06-01 10:29:59, 0
   4444,2017-06-01 10:30:00, 60
   4445,2017-06-01 10:30:01, 0
   4446,2017-06-01 10:30:02, 0
   4447,2017-06-01 10:30:03, 0
   4448,2017-06-01 10:30:04, 0
   4449,2017-06-01 10:30:05, 0
   4450,2017-06-01 10:30:06, 0
   4451,2017-06-01 10:30:07, 0
   4452,2017-06-01 10:30:08, 0
   4453,2017-06-01 10:30:09, 60
   4454,2017-06-01 10:30:10, 120
   4455,2017-06-01 10:30:11, 0
   4456,2017-06-01 10:30:12, 0
   4457,2017-06-01 10:30:13, 0
   4458,2017-06-01 10:30:14, 0
   4459,2017-06-01 10:30:15, 60
   4460,2017-06-01 10:30:16, 0
   4461,2017-06-01 10:30:17, 0
   4462,2017-06-01 10:30:18, 0
   4463,2017-06-01 10:30:19, 0
   4464,2017-06-01 10:30:20, 60
   4465,2017-06-01 10:30:21, 60
   4466,2017-06-01 10:30:22, 60
   4467,2017-06-01 10:30:23, 60
   4468,2017-06-01 10:30:24, 60
   4469,2017-06-01 10:30:25, 0
   4470,2017-06-01 10:30:26, 0
   4471,2017-06-01 10:30:27, 0
   4472,2017-06-01 10:30:28, 60
   4473,2017-06-01 10:30:29, 0
   4474,2017-06-01 10:30:30, 0
   4475,2017-06-01 10:30:31, 0
   4476,2017-06-01 10:30:32, 0
   4477,2017-06-01 10:30:33, 0
   4478,2017-06-01 10:30:34, 0
   4479,2017-06-01 10:30:35, 0
   4480,2017-06-01 10:30:36, 0
   4481,2017-06-01 10:30:37, 120
   4482,2017-06-01 10:30:38, 0
   4483,2017-06-01 10:30:39, 0
   4484,2017-06-01 10:30:40, 0
   4485,2017-06-01 10:30:41, 0
   4486,2017-06-01 10:30:42, 60
   4487,2017-06-01 10:30:43, 0
   4488,2017-06-01 10:30:44, 0
   4489,2017-06-01 10:30:45, 0
   4490,2017-06-01 10:30:46, 0
   4491,2017-06-01 10:30:47, 0
   4492,2017-06-01 10:30:48, 60
   4493,2017-06-01 10:30:49, 0
   4494,2017-06-01 10:30:50, 0
   4495,2017-06-01 10:30:51, 0
   4496,2017-06-01 10:30:52, 0
   4497,2017-06-01 10:30:53, 0
   4498,2017-06-01 10:30:54, 0
   4499,2017-06-01 10:30:55, 0
   4500,2017-06-01 10:30:56, 0
   4501,2017-06-01 10:30:57, 0
   4502,2017-06-01 10:30:58, 0
   4503,2017-06-01 10:30:59, 0
   4504,2017-06-01 10:31:00, 60
   4505,2017-06-01 10:31:01, 0
   4506,2017-06-01 10:31:02, 60
   4507,2017-06-01 10:31:03, 120
   4508,2017-06-01 10:31:04, 0
   4509,2017-06-01 10:31:05, 0
   4510,2017-06-01 10:31:06, 0
   4511,2017-06-01 10:31:07, 120
   4512,2017-06-01 10:31:08, 0
   4513,2017-06-01 10:31:09, 60
   4514,2017-06-01 10:31:10, 0
   4515,2017-06-01 10:31:11, 0
   4516,2017-06-01 10:31:12, 0
   4517,2017-06-01 10:31:13, 0
   4518,2017-06-01 10:31:14, 0
   4519,2017-06-01 10:31:15, 0
   4520,2017-06-01 10:31:16, 0
   4521,2017-06-01 10:31:17, 60
   4522,2017-06-01 10:31:18, 0
   4523,2017-06-01 10:31:19, 60
   4524,2017-06-01 10:31:20, 0
   4525,2017-06-01 10:31:21, 0
   4526,2017-06-01 10:31:22, 0
   4527,2017-06-01 10:31:23, 60
   4528,2017-06-01 10:31:24, 60
   4529,2017-06-01 10:31:25, 0
   4530,2017-06-01 10:31:26, 0
   4531,2017-06-01 10:31:27, 120
   4532,2017-06-01 10:31:28, 120
   4533,2017-06-01 10:31:29, 0
   4534,2017-06-01 10:31:30, 0
   4535,2017-06-01 10:31:31, 0
   4536,2017-06-01 10:31:32, 60
   4537,2017-06-01 10:31:33, 60
   4538,2017-06-01 10:31:34, 60
   4539,2017-06-01 10:31:35, 0
   4540,2017-06-01 10:31:36, 0
   4541,2017-06-01 10:31:37, 0
   4542,2017-06-01 10:31:38, 0
   4543,2017-06-01 10:31:39, 0
   4544,2017-06-01 10:31:40, 0
   4545,2017-06-01 10:31:41, 60
   4546,2017-06-01 10:31:42, 0
   4547,2017-06-01 10:31:43, 120
   4548,2017-06-01 10:31:44, 0
   4549,2017-06-01 10:31:45, 0
   4550,2017-06-01 10:31:46, 120
   4551,2017-06-01 10:31:47, 60
   4552,2017-06-01 10:31:48, 0
   4553,2017-06-01 10:31:49, 0
   4554,2017-06-01 10:31:50, 0
   4555,2017-06-01 10:31:51, 60
   4556,2017-06-01 10:31:52, 60
   4557,2017-06-01 10:31:53, 0
   4558,2017-06-01 10:31:54, 0
   4559,2017-06-01 10:31:55, 0
   4560,2017-06-01 10:31:56, 0
   4561,2017-06-01 10:31:57, 0
   4562,2017-06-01 10:31:58, 60
   4563,2017-06-01 10:31:59, 60
   4564,2017-06-01 10:32:00, 0
   4565,2017-06-01 10:32:01, 0
   4566,2017-06-01 10:32:02, 60
   4567,2017-06-01 10:32:03, 0
   4568,2017-06-01 10:32:04, 0
   4569,2017-06-01 10:32:05, 0
   4570,2017-06-01 10:32:06, 60
   4571,2017-06-01 10:32:07, 0
   4572,2017-06-01 10:32:08, 0
   4573,2017-06-01 10:32:09, 0
   4574,2017-06-01 10:32:10, 120
   4575,2017-06-01 10:32:11, 0
   4576,2017-06-01 10:32:12, 60
   4577,2017-06-01 10:32:13, 0
   4578,2017-06-01 10:32:14, 0
   4579,2017-06-01 10:32:15, 0
   4580,2017-06-01 10:32:16, 0
   4581,2017-06-01 10:32:17, 60
   4582,2017-06-01 10:32:18, 0
   4583,2017-06-01 10:32:19, 0
   4584,2017-06-01 10:32:20, 0
   4585,2017-06-01 10:32:21, 60
   4586,2017-06-01 10:32:22, 0
   4587,2017-06-01 10:32:23, 0
   4588,2017-06-01 10:32:24, 0
   4589,2017-06-01 10:32:25, 60
   4590,2017-06-01 10:32:26, 0
   4591,2017-06-01 10:32:27, 60
   4592,2017-06-01 10:32:28, 0
   4593,2017-06-01 10:32:29, 0
   4594,2017-06-01 10:32:30, 0
   4595,2017-06-01 10:32:31, 0
   4596,2017-06-01 10:32:32, 0
   4597,2017-06-01 10:32:33, 0
   4598,2017-06-01 10:32:34, 60
   4599,2017-06-01 10:32:35, 0
   4600,2017-06-01 10:32:36, 120
   4601,2017-06-01 10:32:37, 0
   4602,2017-06-01 10:32:38, 0
   4603,2017-06-01 10:32:39, 0
   4604,2017-06-01 10:32:40, 0
   4605,2017-06-01 10:32:41, 0
   4606,2017-06-01 10:32:42, 0
   4607,2017-06-01 10:32:43, 0
   4608,2017-06-01 10:32:44, 0
   4609,2017-06-01 10:32:45, 60
   4610,2017-06-01 10:32:46, 0
   4611,2017-06-01 10:32:47, 0
   4612,2017-06-01 10:32:48, 0
   4613,2017-06-01 10:32:49, 0
   4614,2017-06-01 10:32:50, 60
   4615,2017-06-01 10:32:51, 0
   4616,2017-06-01 10:32:52, 60
   4617,2017-06-01 10:32:53, 0
   4618,2017-06-01 10:32:54, 0
   4619,2017-06-01 10:32:55, 60
   4620,2017-06-01 10:32:56, 0
   4621,2017-06-01 10:32:57, 0
   4622,2017-06-01 10:32:58, 0
   4623,2017-06-01 10:32:59, 60
   4624,2017-06-01 10:33:00, 0
   4625,2017-06-01 10:33:01, 0
   4626,2017-06-01 10:33:02, 60
   4627,2017-06-01 10:33:03, 0
   4628,2017-06-01 10:33:04, 0
   4629,2017-06-01 10:33:05, 0
   4630,2017-06-01 10:33:06, 0
   4631,2017-06-01 10:33:07, 0
   4632,2017-06-01 10:33:08, 0
   4633,2017-06-01 10:33:09, 0
   4634,2017-06-01 10:33:10, 60
   4635,2017-06-01 10:33:11, 0
   4636,2017-06-01 10:33:12, 0
   4637,2017-06-01 10:33:13, 0
   4638,2017-06-01 10:33:14, 0
   4639,2017-06-01 10:33:15, 0
   4640,2017-06-01 10:33:16, 0
   4641,2017-06-01 10:33:17, 0
   4642,2017-06-01 10:33:18, 0
   4643,2017-06-01 10:33:19, 0
   4644,2017-06-01 10:33:20, 120
   4645,2017-06-01 10:33:21, 60
   4646,2017-06-01 10:33:22, 120
   4647,2017-06-01 10:33:23, 120
   4648,2017-06-01 10:33:24, 60
   4649,2017-06-01 10:33:25, 120
   4650,2017-06-01 10:33:26, 60
   4651,2017-06-01 10:33:27, 0
   4652,2017-06-01 10:33:28, 0
   4653,2017-06-01 10:33:29, 0
   4654,2017-06-01 10:33:30, 0
   4655,2017-06-01 10:33:31, 0
   4656,2017-06-01 10:33:32, 0
   4657,2017-06-01 10:33:33, 0
   4658,2017-06-01 10:33:34, 0
   4659,2017-06-01 10:33:35, 120
   4660,2017-06-01 10:33:36, 0
   4661,2017-06-01 10:33:37, 60
   4662,2017-06-01 10:33:38, 0
   4663,2017-06-01 10:33:39, 60
   4664,2017-06-01 10:33:40, 60
   4665,2017-06-01 10:33:41, 0
   4666,2017-06-01 10:33:42, 0
   4667,2017-06-01 10:33:43, 0
   4668,2017-06-01 10:33:44, 0
   4669,2017-06-01 10:33:45, 60
   4670,2017-06-01 10:33:46, 0
   4671,2017-06-01 10:33:47, 0
   4672,2017-06-01 10:33:48, 0
   4673,2017-06-01 10:33:49, 0
   4674,2017-06-01 10:33:50, 0
   4675,2017-06-01 10:33:51, 60
   4676,2017-06-01 10:33:52, 0
   4677,2017-06-01 10:33:53, 0
   4678,2017-06-01 10:33:54, 60
   4679,2017-06-01 10:33:55, 0
   4680,2017-06-01 10:33:56, 60
   4681,2017-06-01 10:33:57, 0
   4682,2017-06-01 10:33:58, 0
   4683,2017-06-01 10:33:59, 0
   4684,2017-06-01 10:34:00, 0
   4685,2017-06-01 10:34:01, 0
   4686,2017-06-01 10:34:02, 0
   4687,2017-06-01 10:34:03, 0
   4688,2017-06-01 10:34:04, 60
   4689,2017-06-01 10:34:05, 0
   4690,2017-06-01 10:34:06, 0
   4691,2017-06-01 10:34:07, 60
   4692,2017-06-01 10:34:08, 60
   4693,2017-06-01 10:34:09, 0
   4694,2017-06-01 10:34:10, 0
   4695,2017-06-01 10:34:11, 0
   4696,2017-06-01 10:34:12, 60
   4697,2017-06-01 10:34:13, 0
   4698,2017-06-01 10:34:14, 0
   4699,2017-06-01 10:34:15, 0
   4700,2017-06-01 10:34:16, 0
   4701,2017-06-01 10:34:17, 60
   4702,2017-06-01 10:34:18, 0
   4703,2017-06-01 10:34:19, 0
   4704,2017-06-01 10:34:20, 0
   4705,2017-06-01 10:34:21, 60
   4706,2017-06-01 10:34:22, 0
   4707,2017-06-01 10:34:23, 0
   4708,2017-06-01 10:34:24, 0
   4709,2017-06-01 10:34:25, 0
   4710,2017-06-01 10:34:26, 0
   4711,2017-06-01 10:34:27, 0
   4712,2017-06-01 10:34:28, 0
   4713,2017-06-01 10:34:29, 0
   4714,2017-06-01 10:34:30, 60
   4715,2017-06-01 10:34:31, 0
   4716,2017-06-01 10:34:32, 0
   4717,2017-06-01 10:34:33, 0
   4718,2017-06-01 10:34:34, 0
   4719,2017-06-01 10:34:35, 0
   4720,2017-06-01 10:34:36, 0
   4721,2017-06-01 10:34:37, 0
   4722,2017-06-01 10:34:38, 0
   4723,2017-06-01 10:34:39, 60
   4724,2017-06-01 10:34:40, 60
   4725,2017-06-01 10:34:41, 0
   4726,2017-06-01 10:34:42, 0
   4727,2017-06-01 10:34:43, 60
   4728,2017-06-01 10:34:44, 0
   4729,2017-06-01 10:34:45, 0
   4730,2017-06-01 10:34:46, 0
   4731,2017-06-01 10:34:47, 0
   4732,2017-06-01 10:34:48, 0
   4733,2017-06-01 10:34:49, 0
   4734,2017-06-01 10:34:50, 0
   4735,2017-06-01 10:34:51, 120
   4736,2017-06-01 10:34:52, 60
   4737,2017-06-01 10:34:53, 60
   4738,2017-06-01 10:34:54, 60
   4739,2017-06-01 10:34:55, 0
   4740,2017-06-01 10:34:56, 0
   4741,2017-06-01 10:34:57, 0
   4742,2017-06-01 10:34:58, 0
   4743,2017-06-01 10:34:59, 0
   4744,2017-06-01 10:35:00, 0
   4745,2017-06-01 10:35:01, 120
   4746,2017-06-01 10:35:02, 0
   4747,2017-06-01 10:35:03, 0
   4748,2017-06-01 10:35:04, 0
   4749,2017-06-01 10:35:05, 60
   4750,2017-06-01 10:35:06, 60
   4751,2017-06-01 10:35:07, 0
   4752,2017-06-01 10:35:08, 60
   4753,2017-06-01 10:35:09, 0
   4754,2017-06-01 10:35:10, 0
   4755,2017-06-01 10:35:11, 0
   4756,2017-06-01 10:35:12, 0
   4757,2017-06-01 10:35:13, 0
   4758,2017-06-01 10:35:14, 0
   4759,2017-06-01 10:35:15, 0
   4760,2017-06-01 10:35:16, 0
   4761,2017-06-01 10:35:17, 0
   4762,2017-06-01 10:35:18, 0
   4763,2017-06-01 10:35:19, 0
   4764,2017-06-01 10:35:20, 0
   4765,2017-06-01 10:35:21, 0
   4766,2017-06-01 10:35:22, 60
   4767,2017-06-01 10:35:23, 0
   4768,2017-06-01 10:35:24, 0
   4769,2017-06-01 10:35:25, 0
   4770,2017-06-01 10:35:26, 60
   4771,2017-06-01 10:35:27, 60
   4772,2017-06-01 10:35:28, 0
   4773,2017-06-01 10:35:29, 0
   4774,2017-06-01 10:35:30, 0
   4775,2017-06-01 10:35:31, 0
   4776,2017-06-01 10:35:32, 0
   4777,2017-06-01 10:35:33, 0
   4778,2017-06-01 10:35:34, 0
   4779,2017-06-01 10:35:35, 60
   4780,2017-06-01 10:35:36, 0
   4781,2017-06-01 10:35:37, 0
   4782,2017-06-01 10:35:38, 0
   4783,2017-06-01 10:35:39, 60
   4784,2017-06-01 10:35:40, 60
   4785,2017-06-01 10:35:41, 0
   4786,2017-06-01 10:35:42, 60
   4787,2017-06-01 10:35:43, 0
   4788,2017-06-01 10:35:44, 60
   4789,2017-06-01 10:35:45, 0
   4790,2017-06-01 10:35:46, 0
   4791,2017-06-01 10:35:47, 120
   4792,2017-06-01 10:35:48, 60
   4793,2017-06-01 10:35:49, 0
   4794,2017-06-01 10:35:50, 0
   4795,2017-06-01 10:35:51, 60
   4796,2017-06-01 10:35:52, 60
   4797,2017-06-01 10:35:53, 0
   4798,2017-06-01 10:35:54, 0
   4799,2017-06-01 10:35:55, 0
   4800,2017-06-01 10:35:56, 0
   4801,2017-06-01 10:35:57, 120
   4802,2017-06-01 10:35:58, 0
   4803,2017-06-01 10:35:59, 0
   4804,2017-06-01 10:36:00, 0
   4805,2017-06-01 10:36:01, 0
   4806,2017-06-01 10:36:02, 0
   4807,2017-06-01 10:36:03, 0
   4808,2017-06-01 10:36:04, 0
   4809,2017-06-01 10:36:05, 120
   4810,2017-06-01 10:36:06, 0
   4811,2017-06-01 10:36:07, 60
   4812,2017-06-01 10:36:08, 0
   4813,2017-06-01 10:36:09, 0
   4814,2017-06-01 10:36:10, 0
   4815,2017-06-01 10:36:11, 60
   4816,2017-06-01 10:36:12, 60
   4817,2017-06-01 10:36:13, 120
   4818,2017-06-01 10:36:14, 0
   4819,2017-06-01 10:36:15, 0
   4820,2017-06-01 10:36:16, 60
   4821,2017-06-01 10:36:17, 0
   4822,2017-06-01 10:36:18, 0
   4823,2017-06-01 10:36:19, 60
   4824,2017-06-01 10:36:20, 0
   4825,2017-06-01 10:36:21, 0
   4826,2017-06-01 10:36:22, 0
   4827,2017-06-01 10:36:23, 0
   4828,2017-06-01 10:36:24, 0
   4829,2017-06-01 10:36:25, 0
   4830,2017-06-01 10:36:26, 0
   4831,2017-06-01 10:36:27, 0
   4832,2017-06-01 10:36:28, 60
   4833,2017-06-01 10:36:29, 0
   4834,2017-06-01 10:36:30, 0
   4835,2017-06-01 10:36:31, 0
   4836,2017-06-01 10:36:32, 0
   4837,2017-06-01 10:36:33, 0
   4838,2017-06-01 10:36:34, 0
   4839,2017-06-01 10:36:35, 60
   4840,2017-06-01 10:36:36, 0
   4841,2017-06-01 10:36:37, 60
   4842,2017-06-01 10:36:38, 60
   4843,2017-06-01 10:36:39, 0
   4844,2017-06-01 10:36:40, 60
   4845,2017-06-01 10:36:41, 0
   4846,2017-06-01 10:36:42, 0
   4847,2017-06-01 10:36:43, 0
   4848,2017-06-01 10:36:44, 0
   4849,2017-06-01 10:36:45, 0
   4850,2017-06-01 10:36:46, 0
   4851,2017-06-01 10:36:47, 0
   4852,2017-06-01 10:36:48, 60
   4853,2017-06-01 10:36:49, 0
   4854,2017-06-01 10:36:50, 0
   4855,2017-06-01 10:36:51, 60
   4856,2017-06-01 10:36:52, 0
   4857,2017-06-01 10:36:53, 0
   4858,2017-06-01 10:36:54, 0
   4859,2017-06-01 10:36:55, 0
   4860,2017-06-01 10:36:56, 0
   4861,2017-06-01 10:36:57, 60
   4862,2017-06-01 10:36:58, 0
   4863,2017-06-01 10:36:59, 0
   4864,2017-06-01 10:37:00, 60
   4865,2017-06-01 10:37:01, 0
   4866,2017-06-01 10:37:02, 0
   4867,2017-06-01 10:37:03, 0
   4868,2017-06-01 10:37:04, 0
   4869,2017-06-01 10:37:05, 0
   4870,2017-06-01 10:37:06, 0
   4871,2017-06-01 10:37:07, 0
   4872,2017-06-01 10:37:08, 0
   4873,2017-06-01 10:37:09, 0
   4874,2017-06-01 10:37:10, 60
   4875,2017-06-01 10:37:11, 0
   4876,2017-06-01 10:37:12, 120
   4877,2017-06-01 10:37:13, 0
   4878,2017-06-01 10:37:14, 0
   4879,2017-06-01 10:37:15, 0
   4880,2017-06-01 10:37:16, 0
   4881,2017-06-01 10:37:17, 0
   4882,2017-06-01 10:37:18, 60
   4883,2017-06-01 10:37:19, 60
   4884,2017-06-01 10:37:20, 60
   4885,2017-06-01 10:37:21, 0
   4886,2017-06-01 10:37:22, 0
   4887,2017-06-01 10:37:23, 0
   4888,2017-06-01 10:37:24, 0
   4889,2017-06-01 10:37:25, 0
   4890,2017-06-01 10:37:26, 0
   4891,2017-06-01 10:37:27, 0
   4892,2017-06-01 10:37:28, 0
   4893,2017-06-01 10:37:29, 120
   4894,2017-06-01 10:37:30, 0
   4895,2017-06-01 10:37:31, 0
   4896,2017-06-01 10:37:32, 60
   4897,2017-06-01 10:37:33, 0
   4898,2017-06-01 10:37:34, 0
   4899,2017-06-01 10:37:35, 0
   4900,2017-06-01 10:37:36, 0
   4901,2017-06-01 10:37:37, 0
   4902,2017-06-01 10:37:38, 60
   4903,2017-06-01 10:37:39, 0
   4904,2017-06-01 10:37:40, 0
   4905,2017-06-01 10:37:41, 60
   4906,2017-06-01 10:37:42, 0
